Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage,VAge1,VAge2,VAge3,VPolicy0,VPolicy1,VPolicy2,VPolicy3,Response
0,42,1,28,0,1,49879,116,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,69,1,28,1,0,52677,87,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,23,1,8,1,0,49054,146,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,1,8,0,1,51871,197,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,85,1,46,1,0,32333,202,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,33,1,33,1,0,34197,221,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,57,1,33,0,1,38378,207,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0,50,1,28,0,1,43340,187,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,57,1,28,0,1,58241,286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,42,1,8,0,1,42220,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,23,1,32,0,1,38148,175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,70,1,28,1,0,62379,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,22,1,8,1,0,38519,84,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,62,1,28,0,1,48795,208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1,49,1,3,0,1,21546,77,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,10,0,1,30002,161,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,1,28,0,1,41661,121,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0,58,1,46,0,1,32275,272,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,55,1,28,1,0,57199,252,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,45,1,28,0,1,57877,223,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1,25,1,11,1,0,21628,241,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,39,1,28,0,1,51081,132,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,23,1,30,1,0,25166,100,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,22,1,17,1,0,2630,290,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,22,1,9,0,0,2630,280,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,29,1,8,0,1,2630,240,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0,21,1,46,1,0,25478,80,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,41,1,19,1,0,30655,228,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,28,1,41,1,0,30470,92,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,1,36,1,0,35715,231,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,50,1,47,0,1,32430,37,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,24,1,16,0,0,2630,246,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,1,41,0,1,24608,96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,97,1,28,1,0,30101,99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,50,1,48,0,1,2630,22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1,38,1,28,0,1,28676,211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,47,1,46,0,1,26118,73,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0,37,1,28,0,1,47918,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,28,1,18,1,0,36987,191,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,43,1,15,0,1,26451,152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,24,1,28,0,0,34735,88,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,35,1,1,0,1,2630,67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,25,1,41,1,0,32620,196,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,43,1,15,1,0,31155,292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,145,1,36,0,1,37885,78,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,51,1,8,1,0,2630,141,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,23,1,7,1,0,30463,92,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,38,1,28,0,1,32238,164,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,41,1,28,0,1,50170,139,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,20,1,43,0,1,2630,111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,28,1,2,1,0,2630,213,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,24,1,27,1,0,26044,210,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,15,1,0,39443,27,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,20,1,15,0,0,2630,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,58,1,37,0,1,33796,91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,23,1,24,0,1,2630,185,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,39,1,15,0,1,60596,66,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,46,1,6,0,1,27541,111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,20,1,2,1,0,2630,68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,64,1,28,0,0,2630,105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,27,1,11,1,0,29466,296,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,56,1,48,0,1,2630,224,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1,97,1,22,0,1,52957,162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,25,1,15,0,1,27159,153,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,47,1,28,1,0,28409,24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,23,1,30,1,0,27337,266,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,56,1,8,0,1,30441,256,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,23,1,15,1,0,25465,176,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,68,1,15,1,0,44553,124,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,21,1,35,0,0,25476,249,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,64,1,47,1,0,49274,266,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,60,1,28,0,1,58170,297,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1,24,1,46,0,1,23892,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,48,1,47,1,0,32148,57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,63,1,41,0,1,47527,163,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,23,1,11,0,0,25799,52,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,14,0,1,24895,204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,8,1,0,28540,132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,55,1,28,0,1,31749,98,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,63,1,41,0,1,39824,99,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,25,1,34,0,1,2630,122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,43,1,28,0,1,42013,199,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,50,1,28,0,1,39679,243,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,23,1,47,1,0,32101,280,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,57,1,28,1,0,2630,216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,49,1,46,0,1,2630,193,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0,54,1,15,0,1,2630,31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,70,1,8,0,1,2630,217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,22,1,10,1,0,16684,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,76,1,28,0,1,38463,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1,22,1,22,0,1,27172,35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,27,1,41,1,0,32913,248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,41,1,28,0,1,45301,282,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,30,1,10,0,1,22340,185,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,36,1,28,1,0,43954,2176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,72,1,28,0,1,35860,217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,25,1,7,0,0,56189,208,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,1,23,0,1,26687,231,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,54,1,20,0,1,2630,243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,28,1,35,0,1,25476,126,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,60,1,46,0,1,37672,216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,61,1,49,0,1,34022,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,48,1,8,0,1,30219,250,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,22,1,15,1,0,29528,68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,30,1,28,0,1,2630,157,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1,21,1,23,1,0,36671,260,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,75,1,50,0,1,41241,115,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,29,1,30,1,0,22196,273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,22,1,18,1,0,31126,192,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,55,1,29,0,1,2630,266,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,63,1,28,1,0,30584,86,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,29,1,11,1,0,70080,70,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,22,1,28,1,0,25885,267,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,71,1,28,0,1,45511,24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,27,1,31,1,0,2630,175,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,67,1,5,0,1,28512,254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,37,1,28,1,0,42269,37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,25,1,15,0,1,33011,188,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,39,1,45,0,0,2630,205,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,61,1,9,1,0,30939,160,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,21,1,30,1,0,16763,14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,38,1,48,0,0,2630,143,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,30,1,28,1,0,36994,99,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,25,1,41,1,0,26979,159,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,11,0,1,30579,295,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,62,1,28,0,1,44552,216,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,24,1,28,1,1,21117,259,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,28,0,1,41395,43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,51,1,28,1,0,46417,217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,25,1,3,0,0,26312,33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,44,1,35,0,1,40310,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,38,1,28,0,1,37031,184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,39,1,3,0,1,21644,281,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,21,1,8,1,0,35326,59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,26,1,37,1,0,32624,63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,43,1,28,0,1,43588,161,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,23,1,7,0,1,49577,169,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,28,1,0,22857,276,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,31,1,8,0,1,34905,262,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0,45,1,29,0,1,48776,111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,24,1,31,0,1,2630,294,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,42,1,14,0,1,23733,118,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,51,1,35,0,1,2630,98,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,55,1,43,0,1,35510,209,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,25,1,29,1,0,36662,213,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,70,1,26,1,0,31251,89,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,39,1,17,0,1,2630,58,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,23,1,47,1,0,39274,17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,11,1,0,32967,228,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,42,1,8,0,1,28653,191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,77,1,15,1,0,34685,99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,30,1,18,0,1,40910,289,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,41,1,31,0,1,2630,185,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,44,1,8,1,1,46874,288,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,51,1,28,0,1,48853,247,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,30,1,37,1,0,2630,90,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,24,1,16,0,1,27584,31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,23,1,15,0,1,24471,1651,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,47,1,0,33008,123,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,45,1,50,1,0,2630,254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,21,1,8,0,0,52552,221,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,8,1,0,29179,164,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,28,1,28,0,1,2630,116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,63,1,42,1,0,2630,15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,22,1,21,1,0,19216,81,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,23,1,2,0,0,29595,286,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1,39,1,8,0,1,52687,265,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,32,1,8,0,1,35012,173,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,58,1,29,0,1,30120,252,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,31,1,41,1,0,26772,269,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,28,1,10,0,1,2630,60,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,42,1,14,1,1,2630,43,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,65,1,28,0,1,39312,294,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0,30,1,11,0,1,26902,142,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,27,1,30,1,0,2630,248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,55,1,28,0,1,28011,279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1,25,1,28,1,0,45276,117,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,47,1,35,0,0,2630,259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,23,1,28,1,0,21453,263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,44,1,28,0,1,46756,274,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,78,1,28,0,1,23627,270,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,36,1,28,0,1,29956,29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,23,1,46,1,0,2630,201,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,21,1,15,0,1,39928,250,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,24,1,15,1,0,25496,134,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,47,1,28,0,1,41301,277,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,42,1,4,1,0,20854,253,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,21,1,8,0,1,42735,219,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,59,1,41,1,0,31662,113,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,80,1,18,1,0,29693,286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,72,1,25,0,1,45300,70,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,24,1,13,1,0,23976,250,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,37,1,7,0,1,35479,69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,30,1,11,1,0,43051,74,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,38,1,8,0,1,30006,152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,24,1,41,1,0,22894,105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,55,1,29,1,0,32236,38,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,63,1,46,0,1,34460,213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,47,1,28,0,1,33257,60,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,22,1,28,0,1,2630,181,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,60,1,28,1,0,27867,274,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
0,63,1,48,0,1,2630,138,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,42,1,46,0,1,21538,143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,29,1,30,0,1,2630,205,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,39,1,28,0,1,49564,183,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,48,1,28,1,0,21158,22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,21,1,28,0,1,2630,230,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,8,0,1,34953,47,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,73,1,31,0,1,2630,79,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1,37,1,28,0,1,39592,52,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,36,1,20,0,0,2630,271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,54,1,8,0,1,52874,21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1,28,1,10,1,0,2630,78,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,64,1,28,0,1,42389,160,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1,23,1,28,0,1,39590,102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,23,1,30,1,0,53585,134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0,76,1,40,1,0,64755,267,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,49,1,28,0,1,56399,140,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1,21,1,49,0,1,42520,4096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,39,1,28,0,1,91545,228,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,26,1,21,1,0,30033,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,1,33,1,0,30448,240,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,23,1,11,1,0,24065,205,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,22,1,25,1,0,23873,104,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,46,1,5,0,1,40988,198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,29,1,28,0,1,36896,199,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,47,1,28,0,1,2630,101,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,67,0,28,0,1,29520,194,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,41,1,5,0,1,28085,147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0,53,1,18,0,1,2630,115,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1,30,1,1,1,0,2630,277,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,53,1,29,1,0,38359,51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,21,1,10,1,0,21214,189,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,30,1,3,1,0,25981,125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,60,1,28,0,1,2630,253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,44,1,28,0,1,46208,116,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,31,1,28,1,0,2630,273,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,32,1,14,0,1,20447,238,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,43,1,8,1,0,43272,162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,38,1,30,1,0,23739,268,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
1,25,1,36,0,1,30991,30,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,46,1,0,51839,109,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,57,1,18,1,0,30591,153,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,24,1,31,0,0,2630,105,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1,43,1,28,1,0,2630,84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,43,1,25,1,0,31227,144,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,42,1,23,0,0,36882,190,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,28,1,46,1,0,25867,298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,48,1,48,0,1,2630,254,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,21,1,13,0,1,25390,295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,43,1,28,1,0,31021,149,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,22,1,10,1,0,26943,22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,45,1,14,0,1,45172,206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,63,1,48,1,0,2630,104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,30,1,28,0,1,2630,84,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,24,1,41,1,0,28459,189,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,25,1,41,1,0,30822,220,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,35,1,8,0,1,48879,132,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1,27,1,28,0,1,34563,85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0,24,1,8,1,0,2630,166,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,63,1,28,0,1,32314,102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,61,1,41,0,1,38187,175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,48,1,28,0,1,48238,282,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,41,1,0,39135,209,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,72,1,28,0,1,38199,139,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1,22,1,46,0,1,36873,247,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,43,1,29,0,1,2630,213,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,48,1,8,1,0,42966,262,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0,27,1,6,1,0,26017,62,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,25,1,11,0,1,2630,79,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1,25,1,17,1,0,33074,86,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,57,1,7,1,0,2630,235,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,33,1,15,0,1,22772,197,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,34,1,41,0,1,25170,184,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
1,24,1,28,0,1,39337,282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
0,24,1,47,0,1,36687,51,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,21,1,2,1,0,30468,276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,22,1,33,1,0,31095,270,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,22,1,3,1,0,27715,109,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1,21,1,21,0,1,2630,293,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1,26,1,11,1,0,36956,62,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,55,1,30,1,0,29424,154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0,57,1,45,0,1,26250,51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1,33,1,28,0,1,27628,276,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1,42,1,28,0,1,40446,123,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1,23,1,46,1,0,19028,241,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,29,1,30,0,1,31529,222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,21,1,13,0,1,28649,177,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1,31,1,28,0,1,37394,185,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1,24,1,15,1,0,2630,270,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0,46,1,28,0,1,53264,124,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0,55,1,11,1,1,27369,95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1,24,1,41,1,0,32763,293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0,61,1,8,0,1,42963,197,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0,25,1,47,0,1,22470,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
